vehicle_id,timestamp_lend,lng_lend,lat_lend,timestamp_returned,lng_returned,lat_returned,current_range_meters_lend,pedelec_battery_lend,pedelec_battery_returned,current_range_meters_returned
5183,2024-03-07 00:09:00+00:00,8.6776,49.4003,2024-03-07 00:24:00+00:00,8.706,49.4125,43000,95,86,39000
6572,2024-03-07 00:09:00+00:00,8.6544,49.4083,2024-03-07 00:15:00+00:00,8.6415,49.4123,14000,41,38,13000
9025,2024-03-07 00:12:00+00:00,8.6765,49.415,2024-03-07 08:48:00+00:00,8.6762,49.4148,1000,16,14,0
3298,2024-03-07 00:18:00+00:00,8.6781,49.4081,2024-03-07 00:33:00+00:00,8.6448,49.3948,21000,54,47,18000
5359,2024-03-07 00:21:00+00:00,8.67,49.3995,2024-03-07 00:33:00+00:00,8.6384,49.4013,25000,61,56,22000
8951,2024-03-07 00:42:00+00:00,8.7187,49.4092,2024-03-07 02:18:00+00:00,8.7187,49.4095,29000,69,69,29000
7986,2024-03-07 00:42:00+00:00,8.6927,49.408,2024-03-07 00:54:00+00:00,8.6826,49.429,24000,58,53,21000
1190,2024-03-07 00:45:00+00:00,8.69,49.415,2024-03-07 00:54:00+00:00,8.6879,49.4245,5000,23,20,3000
5526,2024-03-07 00:51:00+00:00,8.6861,49.4093,2024-03-07 01:00:00+00:00,8.7068,49.4128,31000,72,69,29000
829,2024-03-07 00:54:00+00:00,8.6639,49.4042,2024-03-07 01:00:00+00:00,8.6724,49.4061,18000,48,48,18000
2910,2024-03-07 01:06:00+00:00,8.6621,49.416,2024-03-07 02:03:00+00:00,8.6928,49.3463,38000,85,50,19000
10575,2024-03-07 01:09:00+00:00,8.6443,49.4119,2024-03-07 04:30:00+00:00,8.6445,49.4119,33000,75,75,33000
2486,2024-03-07 01:21:00+00:00,8.6764,49.4183,2024-03-07 01:30:00+00:00,8.6729,49.4089,38000,85,81,36000
3565,2024-03-07 01:51:00+00:00,8.6823,49.4327,2024-03-07 02:09:00+00:00,8.6766,49.4422,41000,91,86,39000
1021,2024-03-07 01:54:00+00:00,8.6825,49.4318,2024-03-07 02:09:00+00:00,8.6766,49.442,44000,96,92,42000
2434,2024-03-07 02:00:00+00:00,8.6716,49.3753,2024-03-07 02:15:00+00:00,8.6723,49.3773,5000,24,18,2000
5359,2024-03-07 02:12:00+00:00,8.634,49.401,2024-03-07 02:18:00+00:00,8.6474,49.4012,21000,54,51,20000
6907,2024-03-07 02:30:00+00:00,8.6698,49.4063,2024-03-07 02:36:00+00:00,8.6691,49.4045,41000,90,90,41000
12165,2024-03-07 02:36:00+00:00,8.6851,49.3982,2024-03-07 02:45:00+00:00,8.6767,49.404,43000,95,95,43000
80,2024-03-07 02:36:00+00:00,8.7163,49.4135,2024-03-07 02:54:00+00:00,8.6764,49.4045,18000,47,37,12000
9654,2024-03-07 02:39:00+00:00,8.6748,49.4032,2024-03-07 02:45:00+00:00,8.6824,49.3963,24000,59,55,22000
10640,2024-03-07 02:57:00+00:00,8.7163,49.4136,2024-03-07 03:15:00+00:00,8.6767,49.4046,41000,90,80,35000
4237,2024-03-07 03:09:00+00:00,8.6864,49.3922,2024-03-07 03:18:00+00:00,8.675,49.4073,6000,26,21,4000
4531,2024-03-07 03:36:00+00:00,8.6488,49.4284,2024-03-07 05:27:00+00:00,8.6486,49.4285,42000,93,92,42000
11589,2024-03-07 03:36:00+00:00,8.659,49.3786,2024-03-07 03:54:00+00:00,8.6757,49.4025,35000,79,71,31000
11005,2024-03-07 03:57:00+00:00,8.6874,49.3794,2024-03-07 04:12:00+00:00,8.694,49.408,32000,74,63,26000
5933,2024-03-07 04:24:00+00:00,8.6855,49.3789,2024-03-07 04:30:00+00:00,8.6761,49.3806,21000,53,51,20000
6972,2024-03-07 04:27:00+00:00,8.6507,49.3962,2024-03-07 04:45:00+00:00,8.6788,49.3838,31000,72,60,25000
10067,2024-03-07 04:36:00+00:00,8.682,49.3901,2024-03-07 04:42:00+00:00,8.6804,49.3843,3000,19,19,3000
2842,2024-03-07 04:36:00+00:00,8.6487,49.3972,2024-03-07 04:51:00+00:00,8.6748,49.3789,18000,48,38,13000
7248,2024-03-07 04:42:00+00:00,8.6781,49.3816,2024-03-07 04:51:00+00:00,8.6658,49.3775,13000,39,37,12000
7105,2024-03-07 04:42:00+00:00,8.6799,49.4355,2024-03-07 04:54:00+00:00,8.685,49.4233,27000,65,55,22000
10898,2024-03-07 04:54:00+00:00,8.6909,49.406,2024-03-07 05:06:00+00:00,8.6679,49.4181,33000,76,70,30000
8917,2024-03-07 04:57:00+00:00,8.6845,49.4261,2024-03-07 05:09:00+00:00,8.6697,49.4158,39000,87,81,36000
11091,2024-03-07 05:09:00+00:00,8.6815,49.4148,2024-03-07 05:21:00+00:00,8.6977,49.4102,36000,82,80,35000
7596,2024-03-07 05:09:00+00:00,8.6661,49.4023,2024-03-07 05:21:00+00:00,8.6878,49.4083,39000,86,81,36000
8710,2024-03-07 05:12:00+00:00,8.6863,49.408,2024-03-07 05:18:00+00:00,8.6863,49.408,27000,64,64,27000
3713,2024-03-07 05:12:00+00:00,8.6922,49.4082,2024-03-07 05:18:00+00:00,8.6734,49.4059,34000,78,77,34000
7344,2024-03-07 05:15:00+00:00,8.6744,49.4019,2024-03-07 05:21:00+00:00,8.6752,49.4031,41000,90,89,40000
4392,2024-03-07 05:15:00+00:00,8.6698,49.4072,2024-03-07 05:24:00+00:00,8.6787,49.3998,41000,90,88,40000
10190,2024-03-07 05:18:00+00:00,8.6691,49.3842,2024-03-07 05:24:00+00:00,8.6691,49.3842,24000,58,58,24000
11757,2024-03-07 05:18:00+00:00,8.6805,49.3949,2024-03-07 05:24:00+00:00,8.6805,49.3949,43000,95,95,43000
152,2024-03-07 05:27:00+00:00,8.7082,49.4074,2024-03-07 05:51:00+00:00,8.6678,49.4155,46000,100,92,42000
6032,2024-03-07 05:30:00+00:00,8.6795,49.3732,2024-03-07 05:54:00+00:00,8.6795,49.3732,21000,53,53,21000
9978,2024-03-07 05:30:00+00:00,8.6428,49.4282,2024-03-07 05:45:00+00:00,8.639,49.4362,9000,31,28,8000
12138,2024-03-07 05:33:00+00:00,8.6758,49.4026,2024-03-07 05:42:00+00:00,8.6748,49.3942,43000,94,92,42000
7105,2024-03-07 05:36:00+00:00,8.6849,49.4232,2024-03-07 05:45:00+00:00,8.6816,49.4339,22000,55,53,21000
8191,2024-03-07 05:36:00+00:00,8.6491,49.4002,2024-03-07 07:30:00+00:00,8.649,49.4002,1000,16,15,1000
1430,2024-03-07 05:36:00+00:00,8.6794,49.3798,2024-03-07 05:51:00+00:00,8.6942,49.4063,20000,52,45,17000
6192,2024-03-07 05:42:00+00:00,8.6687,49.4032,2024-03-07 05:57:00+00:00,8.6742,49.3819,26000,62,52,20000
11296,2024-03-07 05:42:00+00:00,8.6817,49.429,2024-03-07 06:09:00+00:00,8.6391,49.4015,43000,94,82,36000
9878,2024-03-07 05:42:00+00:00,8.6902,49.4203,2024-03-07 06:00:00+00:00,8.6614,49.4176,41000,91,89,40000
1166,2024-03-07 05:45:00+00:00,8.6456,49.3996,2024-03-07 06:09:00+00:00,8.6781,49.3837,20000,52,40,14000
5359,2024-03-07 05:48:00+00:00,8.6475,49.4013,2024-03-07 05:54:00+00:00,8.6475,49.4013,19000,49,49,19000
2920,2024-03-07 05:48:00+00:00,8.6937,49.4088,2024-03-07 05:54:00+00:00,8.6937,49.4088,24000,58,57,23000
9369,2024-03-07 05:48:00+00:00,8.6513,49.4191,2024-03-07 05:54:00+00:00,8.6513,49.4191,22000,56,56,22000
11514,2024-03-07 05:48:00+00:00,8.6888,49.3764,2024-03-07 05:54:00+00:00,8.6883,49.3737,33000,76,76,33000
11424,2024-03-07 05:48:00+00:00,8.6909,49.4095,2024-03-07 05:54:00+00:00,8.6909,49.4095,16000,44,44,16000
4531,2024-03-07 05:48:00+00:00,8.6486,49.4285,2024-03-07 07:12:00+00:00,8.6487,49.4284,41000,91,91,41000
12513,2024-03-07 05:51:00+00:00,8.6806,49.3726,2024-03-07 06:03:00+00:00,8.6806,49.3726,5000,23,23,5000
3138,2024-03-07 05:51:00+00:00,8.6404,49.4021,2024-03-07 06:03:00+00:00,8.6491,49.4226,40000,89,83,37000
555,2024-03-07 05:51:00+00:00,8.6896,49.3964,2024-03-07 06:00:00+00:00,8.6889,49.4024,35000,80,79,35000
7248,2024-03-07 05:54:00+00:00,8.6658,49.3775,2024-03-07 06:12:00+00:00,8.6812,49.4045,11000,35,24,5000
3280,2024-03-07 05:54:00+00:00,8.6791,49.3724,2024-03-07 06:00:00+00:00,8.6761,49.3806,16000,43,39,13000
11571,2024-03-07 05:54:00+00:00,8.6615,49.3814,2024-03-07 06:21:00+00:00,8.6457,49.4236,29000,69,51,20000
6153,2024-03-07 06:03:00+00:00,8.6947,49.3781,2024-03-07 06:09:00+00:00,8.6878,49.3802,34000,78,78,34000
1319,2024-03-07 06:03:00+00:00,8.6765,49.4127,2024-03-07 06:15:00+00:00,8.6675,49.4197,25000,61,57,23000
471,2024-03-07 06:06:00+00:00,8.6645,49.3848,2024-03-07 06:18:00+00:00,8.6874,49.3803,40000,89,84,37000
2591,2024-03-07 06:06:00+00:00,8.6897,49.402,2024-03-07 06:54:00+00:00,8.6764,49.4044,43000,95,90,41000
6132,2024-03-07 06:06:00+00:00,8.6694,49.4019,2024-03-07 06:12:00+00:00,8.6696,49.4018,39000,87,87,39000
10784,2024-03-07 06:09:00+00:00,8.6695,49.4018,2024-03-07 06:15:00+00:00,8.6755,49.4025,46000,100,100,46000
80,2024-03-07 06:12:00+00:00,8.6764,49.4044,2024-03-07 06:27:00+00:00,8.7004,49.4099,13000,39,34,11000
9754,2024-03-07 06:12:00+00:00,8.6937,49.4088,2024-03-07 06:24:00+00:00,8.6769,49.419,25000,60,54,21000
2308,2024-03-07 06:12:00+00:00,8.6685,49.404,2024-03-07 06:18:00+00:00,8.6711,49.4091,20000,52,52,20000
7248,2024-03-07 06:12:00+00:00,8.6812,49.4045,2024-03-07 06:18:00+00:00,8.6928,49.4089,5000,24,21,4000
10698,2024-03-07 06:15:00+00:00,8.6685,49.4075,2024-03-07 06:27:00+00:00,8.6685,49.4075,20000,51,51,20000
12486,2024-03-07 06:18:00+00:00,8.6772,49.405,2024-03-07 06:27:00+00:00,8.6759,49.4191,28000,66,60,25000
6129,2024-03-07 06:24:00+00:00,8.6766,49.4127,2024-03-07 06:33:00+00:00,8.6615,49.4174,17000,45,44,16000
2855,2024-03-07 06:30:00+00:00,8.6926,49.3929,2024-03-07 06:42:00+00:00,8.6781,49.3781,46000,100,93,42000
1061,2024-03-07 06:30:00+00:00,8.6903,49.3896,2024-03-07 06:36:00+00:00,8.6831,49.3904,46000,100,100,46000
6032,2024-03-07 06:33:00+00:00,8.6795,49.3732,2024-03-07 06:51:00+00:00,8.6795,49.3732,21000,53,53,21000
7243,2024-03-07 06:33:00+00:00,8.6698,49.4071,2024-03-07 06:42:00+00:00,8.6752,49.4049,27000,65,65,27000
2867,2024-03-07 06:36:00+00:00,8.683,49.3957,2024-03-07 06:51:00+00:00,8.6784,49.3774,34000,78,75,33000
5184,2024-03-07 06:36:00+00:00,8.6982,49.412,2024-03-07 06:42:00+00:00,8.6917,49.411,36000,82,80,35000
12259,2024-03-07 06:39:00+00:00,8.6891,49.4048,2024-03-07 06:51:00+00:00,8.6727,49.3988,33000,75,72,31000
12486,2024-03-07 06:39:00+00:00,8.6759,49.4191,2024-03-07 06:57:00+00:00,8.6902,49.3923,24000,59,51,20000
7076,2024-03-07 06:42:00+00:00,8.6765,49.4127,2024-03-07 06:51:00+00:00,8.7093,49.4152,25000,61,54,21000
12105,2024-03-07 06:42:00+00:00,8.6862,49.4127,2024-03-07 06:51:00+00:00,8.677,49.4088,43000,95,93,42000
1958,2024-03-07 06:45:00+00:00,8.6828,49.4021,2024-03-07 07:33:00+00:00,8.6828,49.4021,43000,94,93,42000
8110,2024-03-07 06:45:00+00:00,8.69,49.4054,2024-03-07 07:03:00+00:00,8.6521,49.399,28000,67,59,24000
790,2024-03-07 06:45:00+00:00,8.6488,49.4188,2024-03-07 07:03:00+00:00,8.6921,49.4173,28000,67,52,20000
11448,2024-03-07 06:45:00+00:00,8.6837,49.3804,2024-03-07 06:51:00+00:00,8.6753,49.3789,31000,72,72,31000
1430,2024-03-07 06:45:00+00:00,8.6941,49.4066,2024-03-07 06:57:00+00:00,8.6864,49.3899,15000,42,39,13000
11349,2024-03-07 06:48:00+00:00,8.6767,49.3742,2024-03-07 07:03:00+00:00,8.6767,49.3742,43000,95,95,43000
5957,2024-03-07 06:51:00+00:00,8.6828,49.402,2024-03-07 09:12:00+00:00,8.6768,49.4064,27000,64,61,25000
6032,2024-03-07 06:51:00+00:00,8.6795,49.3732,2024-03-07 07:06:00+00:00,8.6892,49.3986,21000,53,46,17000
11986,2024-03-07 06:51:00+00:00,8.6377,49.4141,2024-03-07 07:12:00+00:00,8.6829,49.3904,19000,49,34,11000
5183,2024-03-07 06:54:00+00:00,8.7061,49.4123,2024-03-07 07:03:00+00:00,8.695,49.4115,40000,89,87,39000
11928,2024-03-07 06:54:00+00:00,8.6997,49.4103,2024-03-07 07:06:00+00:00,8.68,49.4054,15000,42,38,13000
5693,2024-03-07 06:54:00+00:00,8.6782,49.4079,2024-03-07 07:09:00+00:00,8.6659,49.4149,23000,57,48,18000
7986,2024-03-07 06:57:00+00:00,8.6824,49.4295,2024-03-07 07:15:00+00:00,8.693,49.4062,19000,50,41,14000
7404,2024-03-07 06:57:00+00:00,8.6776,49.406,2024-03-07 07:06:00+00:00,8.6749,49.4188,32000,74,70,30000
8019,2024-03-07 06:57:00+00:00,8.6662,49.4023,2024-03-07 07:18:00+00:00,8.6663,49.4011,37000,83,72,31000
11867,2024-03-07 07:00:00+00:00,8.6937,49.3781,2024-03-07 07:06:00+00:00,8.6937,49.3781,14000,41,41,14000
8238,2024-03-07 07:00:00+00:00,8.6916,49.3792,2024-03-07 07:09:00+00:00,8.6906,49.3869,46000,100,100,46000
3298,2024-03-07 07:03:00+00:00,8.6447,49.3949,2024-03-07 07:24:00+00:00,8.6757,49.4217,17000,45,32,10000
6213,2024-03-07 07:06:00+00:00,8.6808,49.3807,2024-03-07 07:15:00+00:00,8.6914,49.3819,24000,58,56,22000
4541,2024-03-07 07:12:00+00:00,8.6795,49.398,2024-03-07 07:21:00+00:00,8.694,49.4057,36000,81,73,32000
6111,2024-03-07 07:12:00+00:00,8.6542,49.4061,2024-03-07 08:12:00+00:00,8.6542,49.4061,42000,92,92,42000
4179,2024-03-07 07:15:00+00:00,8.647,49.411,2024-03-07 07:21:00+00:00,8.6583,49.4094,16000,43,40,14000
2856,2024-03-07 07:15:00+00:00,8.6792,49.4055,2024-03-07 07:24:00+00:00,8.6945,49.4079,11000,34,31,9000
555,2024-03-07 07:15:00+00:00,8.6885,49.4026,2024-03-07 07:27:00+00:00,8.6881,49.4078,34000,77,75,33000
12259,2024-03-07 07:15:00+00:00,8.6727,49.3988,2024-03-07 07:24:00+00:00,8.6854,49.4055,31000,72,68,29000
3337,2024-03-07 07:18:00+00:00,8.6621,49.3875,2024-03-07 07:27:00+00:00,8.6728,49.3988,12000,37,32,10000
8238,2024-03-07 07:21:00+00:00,8.6906,49.3869,2024-03-07 07:30:00+00:00,8.6896,49.3981,46000,100,98,45000
7427,2024-03-07 07:21:00+00:00,8.6937,49.4088,2024-03-07 07:33:00+00:00,8.6757,49.4207,20000,51,43,16000
1319,2024-03-07 07:24:00+00:00,8.667,49.42,2024-03-07 07:42:00+00:00,8.6712,49.4134,21000,53,46,17000
5920,2024-03-07 07:24:00+00:00,8.7101,49.4095,2024-03-07 07:33:00+00:00,8.7201,49.4126,33000,76,70,30000
10271,2024-03-07 07:30:00+00:00,8.6453,49.4018,2024-03-07 07:42:00+00:00,8.6705,49.401,39000,86,81,36000
3671,2024-03-07 07:30:00+00:00,8.6661,49.4054,2024-03-07 07:36:00+00:00,8.6661,49.4054,39000,87,87,39000
807,2024-03-07 07:30:00+00:00,8.6797,49.4363,2024-03-07 07:42:00+00:00,8.681,49.4193,12000,37,32,10000
8546,2024-03-07 07:30:00+00:00,8.7102,49.4114,2024-03-07 07:42:00+00:00,8.6823,49.4049,36000,81,74,32000
850,2024-03-07 07:30:00+00:00,8.6495,49.4143,2024-03-07 07:36:00+00:00,8.6495,49.4143,32000,73,73,32000
8190,2024-03-07 07:33:00+00:00,8.6476,49.3969,2024-03-07 09:12:00+00:00,8.6476,49.3969,2000,18,18,2000
9397,2024-03-07 07:33:00+00:00,8.6852,49.4187,2024-03-07 07:45:00+00:00,8.6917,49.4082,25000,60,55,22000
12957,2024-03-07 07:33:00+00:00,8.6768,49.4063,2024-03-07 20:27:00+00:00,8.6759,49.4192,2000,18,8,0
11448,2024-03-07 07:36:00+00:00,8.6751,49.3788,2024-03-07 07:42:00+00:00,8.6719,49.3786,30000,70,70,30000
12685,2024-03-07 07:36:00+00:00,8.7051,49.4089,2024-03-07 07:54:00+00:00,8.7204,49.4127,8000,29,17,2000
7298,2024-03-07 07:36:00+00:00,8.6868,49.4248,2024-03-07 07:42:00+00:00,8.6778,49.4171,22000,56,52,20000
12066,2024-03-07 07:36:00+00:00,8.7119,49.4115,2024-03-07 07:42:00+00:00,8.7132,49.409,42000,92,86,39000
8646,2024-03-07 07:39:00+00:00,8.6904,49.3834,2024-03-07 08:00:00+00:00,8.6727,49.3947,36000,81,72,31000
0,2024-03-07 07:39:00+00:00,8.6764,49.4127,2024-03-07 07:48:00+00:00,8.6679,49.4156,24000,58,58,24000
9410,2024-03-07 07:39:00+00:00,8.6766,49.4127,2024-03-07 07:51:00+00:00,8.6921,49.4107,20000,51,47,18000
5457,2024-03-07 07:39:00+00:00,8.6603,49.4058,2024-03-07 07:51:00+00:00,8.6793,49.4132,15000,42,37,12000
7596,2024-03-07 07:39:00+00:00,8.6878,49.4083,2024-03-07 07:54:00+00:00,8.6746,49.3961,35000,80,76,33000
3294,2024-03-07 07:42:00+00:00,8.689,49.4158,2024-03-07 08:06:00+00:00,8.6751,49.4179,38000,85,71,31000
7221,2024-03-07 07:45:00+00:00,8.6832,49.4265,2024-03-07 07:54:00+00:00,8.6779,49.4172,33000,75,72,31000
11503,2024-03-07 07:45:00+00:00,8.6931,49.4098,2024-03-07 07:51:00+00:00,8.691,49.4173,34000,78,76,33000
11933,2024-03-07 07:48:00+00:00,8.6459,49.4029,2024-03-07 07:57:00+00:00,8.6459,49.4029,34000,77,77,34000
5831,2024-03-07 07:51:00+00:00,8.6815,49.4029,2024-03-07 07:57:00+00:00,8.6896,49.4043,28000,66,66,28000
8268,2024-03-07 07:54:00+00:00,8.6932,49.4097,2024-03-07 08:03:00+00:00,8.6932,49.4097,41000,91,91,41000
5725,2024-03-07 07:54:00+00:00,8.693,49.4035,2024-03-07 08:00:00+00:00,8.6893,49.3984,9000,31,29,8000
319,2024-03-07 07:54:00+00:00,8.6436,49.4023,2024-03-07 08:00:00+00:00,8.6394,49.3956,7000,27,27,7000
8328,2024-03-07 07:54:00+00:00,8.6859,49.4276,2024-03-07 08:09:00+00:00,8.6763,49.4042,39000,87,79,35000
7221,2024-03-07 07:57:00+00:00,8.6779,49.4172,2024-03-07 08:03:00+00:00,8.675,49.4176,31000,72,71,31000
2928,2024-03-07 07:57:00+00:00,8.6736,49.4021,2024-03-07 08:03:00+00:00,8.6738,49.4023,39000,86,86,39000
6957,2024-03-07 07:57:00+00:00,8.7086,49.4113,2024-03-07 08:15:00+00:00,8.6786,49.4128,5000,24,19,3000
4425,2024-03-07 08:00:00+00:00,8.6758,49.3988,2024-03-07 08:06:00+00:00,8.6736,49.3941,40000,89,87,39000
12840,2024-03-07 08:00:00+00:00,8.6886,49.3753,2024-03-07 08:09:00+00:00,8.6905,49.387,29000,69,68,29000
2591,2024-03-07 08:03:00+00:00,8.6764,49.4044,2024-03-07 08:12:00+00:00,8.6963,49.4089,41000,90,88,40000
10271,2024-03-07 08:03:00+00:00,8.6707,49.4012,2024-03-07 08:24:00+00:00,8.639,49.4243,34000,78,63,26000
12165,2024-03-07 08:06:00+00:00,8.6766,49.4041,2024-03-07 08:15:00+00:00,8.6906,49.4016,42000,93,92,42000
2702,2024-03-07 08:06:00+00:00,8.6785,49.4025,2024-03-07 08:12:00+00:00,8.6785,49.4025,45000,99,99,45000
3671,2024-03-07 08:06:00+00:00,8.6661,49.4054,2024-03-07 08:21:00+00:00,8.6661,49.4054,39000,87,87,39000
9397,2024-03-07 08:06:00+00:00,8.6916,49.4082,2024-03-07 08:15:00+00:00,8.7037,49.4104,21000,54,53,21000
2856,2024-03-07 08:06:00+00:00,8.695,49.4075,2024-03-07 08:15:00+00:00,8.7101,49.4113,9000,30,25,6000
7671,2024-03-07 08:06:00+00:00,8.6807,49.3795,2024-03-07 08:12:00+00:00,8.6799,49.3796,25000,60,60,25000
8328,2024-03-07 08:09:00+00:00,8.6763,49.4042,2024-03-07 08:15:00+00:00,8.6831,49.4081,35000,79,79,35000
1665,2024-03-07 08:09:00+00:00,8.691,49.3796,2024-03-07 08:21:00+00:00,8.6828,49.374,25000,60,58,24000
12825,2024-03-07 08:09:00+00:00,8.6807,49.3795,2024-03-07 08:15:00+00:00,8.6699,49.3791,28000,66,63,26000
